id,classifier,clfType,fileType
11291794,HD*,Hidden dependence,['*']
1739767,Java-C,FFI,"['.java', '.c']"
29458939,HD*,Hidden dependence,['*']
15472738,HD*,Hidden dependence,['*']
26076338,HD*,Hidden dependence,['*']
23156260,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
11469732,HD*,Hidden dependence,['*']
18308864,HD*,Hidden dependence,['*']
7106468,HD*,Hidden dependence,['*']
553200,HD*,Hidden dependence,['*']
1509011,HD*,Hidden dependence,['*']
1835758,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
1740040,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
8576730,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
8083731,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
2217282,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
23021810,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
8681369,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
3208640,Java-C,FFI,"['.java', '.c']"
788264,Python*,Implicit dependence,['.py']
4857740,Java-C,FFI,"['.java', '.c']"
21558697,HD*,Hidden dependence,['*']
27085821,Java-C,FFI,"['.java', '.c']"
10805189,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
24666294,HD*,Hidden dependence,['*']
22553278,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
3373788,HD*,Hidden dependence,['*']
21528995,HD*,Hidden dependence,['*']
9891249,HD*,Hidden dependence,['*']
2641401,HD*,Hidden dependence,['*']
10070738,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
14457098,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
1039456,HD*,Hidden dependence,['*']
2205591,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
14489838,HD*,Hidden dependence,['*']
542714,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
1643611,HD*,Hidden dependence,['*']
3149652,HD*,Hidden dependence,['*']
1643317,HD*,Hidden dependence,['*']
358078,HD*,Hidden dependence,['*']
7716883,Java-JavaScript,FFI,['.java']
14875475,HD*,Hidden dependence,['*']
17116619,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
11029192,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
3566571,HD*,Hidden dependence,['*']
4351207,PHP*,Implicit dependence,['.php']
571929,HD*,Hidden dependence,['*']
24782902,Java-C,FFI,"['.java', '.c']"
3811518,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
20037651,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
12019742,Java-C,FFI,"['.java', '.c']"
27993573,HD*,Hidden dependence,['*']
1824090,Python*,Implicit dependence,['.py']
5843215,Python*,Implicit dependence,['.py']
1748446,Ruby*,Implicit dependence,['.rb']
8933498,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
205423,Java-C,FFI,"['.java', '.c']"
764708,Java-C,FFI,"['.java', '.c']"
22342877,HD*,Hidden dependence,['*']
3038937,Java-C,FFI,"['.java', '.c']"
5905633,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
1557011,HD*,Hidden dependence,['*']
9120498,Python*,Implicit dependence,['.py']
15120676,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
11407567,HD*,Hidden dependence,['*']
695611,HD*,Hidden dependence,['*']
11676078,HD*,Hidden dependence,['*']
6629267,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
9938102,HD*,Hidden dependence,['*']
19082715,Java-JavaScript,FFI,['.java']
1527969,Java*,Implicit dependence,['.java']
2309696,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
25714576,HD*,Hidden dependence,['*']
14164618,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
27817031,HD*,Hidden dependence,['*']
17724730,HD*,Hidden dependence,['*']
2081289,C-Python,FFI,"['.c', '.py']"
16185196,HD*,Hidden dependence,['*']
9120526,HD*,Hidden dependence,['*']
14895592,HD*,Hidden dependence,['*']
23771864,HD*,Hidden dependence,['*']
715366,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
2359761,C-Python,FFI,"['.c', '.py']"
12367224,HD*,Hidden dependence,['*']
3687291,Python*,Implicit dependence,['.py']
675835,C-Python,FFI,"['.c', '.py']"
13765233,HD*,Hidden dependence,['*']
17317349,HD*,Hidden dependence,['*']
11587044,HD*,Hidden dependence,['*']
21428312,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
29455960,HD*,Hidden dependence,['*']
133684,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
25273228,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
409101,HD*,Hidden dependence,['*']
13216371,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
4470435,Java-C,FFI,"['.java', '.c']"
3990459,Java-C,FFI,"['.java', '.c']"
12496161,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
6062770,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
21339165,HD*,Hidden dependence,['*']
8981131,HD*,Hidden dependence,['*']
5305847,HD*,Hidden dependence,['*']
22751672,HD*,Hidden dependence,['*']
699689,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
19723749,HD*,Hidden dependence,['*']
4611815,Python*,Implicit dependence,['.py']
11110385,C-Python,FFI,"['.c', '.py']"
15381078,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
5266284,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
23960826,Python*,Implicit dependence,['.py']
13344397,HD*,Hidden dependence,['*']
1199632,HD*,Hidden dependence,['*']
911980,Java-C,FFI,"['.java', '.c']"
6680474,HD*,Hidden dependence,['*']
145356,HD*,Hidden dependence,['*']
4909355,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
2237981,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
1219074,HD*,Hidden dependence,['*']
23660350,HD*,Hidden dependence,['*']
1248263,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
791720,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
7752664,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
13485880,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
19283674,HD*,Hidden dependence,['*']
5243041,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
669304,HD*,Hidden dependence,['*']
8386628,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
5967893,HD*,Hidden dependence,['*']
26362798,Java-C,FFI,"['.java', '.c']"
412126,HD*,Hidden dependence,['*']
5297370,HD*,Hidden dependence,['*']
342869,Python*,Implicit dependence,['.py']
3654364,HD*,Hidden dependence,['*']
21144543,HD*,Hidden dependence,['*']
3192821,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
24997096,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
9764362,Ruby*,Implicit dependence,['.rb']
15429356,HD*,Hidden dependence,['*']
26376490,Java-C,FFI,"['.java', '.c']"
28726679,HD*,Hidden dependence,['*']
1267753,HD*,Hidden dependence,['*']
504028,HD*,Hidden dependence,['*']
27681516,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
16490037,C-Go,FFI,['.go']
7908672,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
3058811,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
8862593,HD*,Hidden dependence,['*']
614070,Ruby*,Implicit dependence,['.rb']
11079679,HD*,Hidden dependence,['*']
22660515,Python*,Implicit dependence,['.py']
20239198,HD*,Hidden dependence,['*']
1786885,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
4119458,C++-Ruby,FFI,['.mm']
16112842,HD*,Hidden dependence,['*']
344809,C++-Ruby,FFI,['.mm']
344809,C++-Ruby,FFI,['.mm']
26522697,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
1406596,HD*,Hidden dependence,['*']
108050,Java-C,FFI,"['.java', '.c']"
1253879,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
10546051,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
967060,HD*,Hidden dependence,['*']
23292312,HD*,Hidden dependence,['*']
2587163,HD*,Hidden dependence,['*']
21083489,Python*,Implicit dependence,['.py']
887840,Java-C,FFI,"['.java', '.c']"
10997446,Python*,Implicit dependence,['.py']
53374,HD*,Hidden dependence,['*']
23673618,HD*,Hidden dependence,['*']
26931359,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
6435042,C++-Ruby,FFI,['.mm']
227707,HD*,Hidden dependence,['*']
18237202,HD*,Hidden dependence,['*']
4756138,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
6282442,Java-C,FFI,"['.java', '.c']"
29790707,Java-C,FFI,"['.java', '.c']"
2743221,HD*,Hidden dependence,['*']
29792543,Python*,Implicit dependence,['.py']
16347676,HD*,Hidden dependence,['*']
25452970,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
9784843,HD*,Hidden dependence,['*']
29152618,HD*,Hidden dependence,['*']
19157620,HD*,Hidden dependence,['*']
18205926,HD*,Hidden dependence,['*']
29668666,HD*,Hidden dependence,['*']
2097941,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
2606253,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
13176870,HD*,Hidden dependence,['*']
18154829,HD*,Hidden dependence,['*']
9306568,Java-C,FFI,"['.java', '.c']"
849182,C++-JavaScript,FFI,"['.cpp', '.cc']"
6687936,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
7106250,HD*,Hidden dependence,['*']
27495291,HD*,Hidden dependence,['*']
9562131,HD*,Hidden dependence,['*']
771088,HD*,Hidden dependence,['*']
24947768,HD*,Hidden dependence,['*']
70121,HD*,Hidden dependence,['*']
6198326,HD*,Hidden dependence,['*']
16411534,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
1873881,Java-C,FFI,"['.java', '.c']"
2359378,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
761350,HD*,Hidden dependence,['*']
723523,HD*,Hidden dependence,['*']
19843809,HD*,Hidden dependence,['*']
29449476,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
20532052,HD*,Hidden dependence,['*']
18257358,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
11188320,Python*,Implicit dependence,['.py']
2410676,Python*,Implicit dependence,['.py']
2571129,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
17960746,Java-C,FFI,"['.java', '.c']"
24886506,HD*,Hidden dependence,['*']
256408,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
20597509,Java-C,FFI,"['.java', '.c']"
183303,HD*,Hidden dependence,['*']
4038949,Java*,Implicit dependence,['.java']
3253898,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
28838478,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
13067111,HD*,Hidden dependence,['*']
10952997,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
8473240,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
10912100,HD*,Hidden dependence,['*']
2536587,HD*,Hidden dependence,['*']
3408646,HD*,Hidden dependence,['*']
8935948,C-Python,FFI,"['.c', '.py']"
20307838,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
4471160,HD*,Hidden dependence,['*']
9117329,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
24815545,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
1184678,Python*,Implicit dependence,['.py']
365027,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
9736937,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
11131276,HD*,Hidden dependence,['*']
9207280,Java-C,FFI,"['.java', '.c']"
15333471,C-Python,FFI,"['.c', '.py']"
27089158,HD*,Hidden dependence,['*']
24320092,HD*,Hidden dependence,['*']
8560576,Ruby*,Implicit dependence,['.rb']
13053544,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
4829739,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
7846848,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
23005495,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
1868743,HD*,Hidden dependence,['*']
1257070,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
875626,HD*,Hidden dependence,['*']
23612831,Python*,Implicit dependence,['.py']
17042400,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
15996774,HD*,Hidden dependence,['*']
4343951,HD*,Hidden dependence,['*']
2407497,HD*,Hidden dependence,['*']
19239509,C++-JavaScript,FFI,"['.cpp', '.cc']"
13792721,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
16607984,HD*,Hidden dependence,['*']
17216857,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
29459647,HD*,Hidden dependence,['*']
4519663,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
10786172,Python*,Implicit dependence,['.py']
542089,C-Python,FFI,"['.c', '.py']"
20474738,HD*,Hidden dependence,['*']
18827225,HD*,Hidden dependence,['*']
7297261,HD*,Hidden dependence,['*']
237904,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
22529973,C-Python,FFI,"['.c', '.py']"
9934972,Java*,Implicit dependence,['.java']
3389930,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
65646,HD*,Hidden dependence,['*']
1944709,HD*,Hidden dependence,['*']
481040,HD*,Hidden dependence,['*']
2068362,HD*,Hidden dependence,['*']
9066347,Java-C,FFI,"['.java', '.c']"
17938217,Python*,Implicit dependence,['.py']
950915,Ruby*,Implicit dependence,['.rb']
869050,C-Python,FFI,"['.c', '.py']"
2471804,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
19428231,HD*,Hidden dependence,['*']
4387547,Python*,Implicit dependence,['.py']
20325784,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
1549947,HD*,Hidden dependence,['*']
9609738,HD*,Hidden dependence,['*']
13455471,Java-C,FFI,"['.java', '.c']"
5304488,HD*,Hidden dependence,['*']
12082924,HD*,Hidden dependence,['*']
4701858,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
22022574,HD*,Hidden dependence,['*']
49107,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
10040793,HD*,Hidden dependence,['*']
1225212,HD*,Hidden dependence,['*']
2234715,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
144099,HD*,Hidden dependence,['*']
6973491,HD*,Hidden dependence,['*']
3277842,Ruby*,Implicit dependence,['.rb']
8313091,HD*,Hidden dependence,['*']
812156,HD*,Hidden dependence,['*']
912,HD*,Hidden dependence,['*']
11211886,HD*,Hidden dependence,['*']
12000586,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
2443236,HD*,Hidden dependence,['*']
15597672,HD*,Hidden dependence,['*']
15402300,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
4989235,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
18477006,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
2656556,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
921928,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
2361853,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
16039459,HD*,Hidden dependence,['*']
921367,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
24049318,HD*,Hidden dependence,['*']
22954701,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
7489006,HD*,Hidden dependence,['*']
10655461,HD*,Hidden dependence,['*']
22282786,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
6902605,C++-JavaScript,FFI,"['.cpp', '.cc']"
11226488,HD*,Hidden dependence,['*']
24914297,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
13112297,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
3069822,HD*,Hidden dependence,['*']
18418026,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
11272454,PHP*,Implicit dependence,['.php']
18248068,HD*,Hidden dependence,['*']
4537508,Java-C,FFI,"['.java', '.c']"
18467027,HD*,Hidden dependence,['*']
3089049,HD*,Hidden dependence,['*']
27172,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
7957889,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
6119227,HD*,Hidden dependence,['*']
20100827,HD*,Hidden dependence,['*']
5238231,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
4182156,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
4939243,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
4180355,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
7344683,HD*,Hidden dependence,['*']
2113510,C-Python,FFI,"['.c', '.py']"
5499304,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
1056938,HD*,Hidden dependence,['*']
17055264,HD*,Hidden dependence,['*']
2641391,HD*,Hidden dependence,['*']
15351385,HD*,Hidden dependence,['*']
27465526,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
2466605,Python*,Implicit dependence,['.py']
2094490,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
919555,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
183362,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
26302821,HD*,Hidden dependence,['*']
4572401,HD*,Hidden dependence,['*']
7527552,C++-Ruby,FFI,['.mm']
12363387,HD*,Hidden dependence,['*']
148903,HD*,Hidden dependence,['*']
15085215,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
12559641,HD*,Hidden dependence,['*']
8133216,Ruby*,Implicit dependence,['.rb']
7004897,HD*,Hidden dependence,['*']
28735637,HD*,Hidden dependence,['*']
14421569,HD*,Hidden dependence,['*']
966,Java-C,FFI,"['.java', '.c']"
8357227,C-Python,FFI,"['.c', '.py']"
26765830,HD*,Hidden dependence,['*']
15571957,HD*,Hidden dependence,['*']
11639637,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
9653752,Java-C,FFI,"['.java', '.c']"
12544206,HD*,Hidden dependence,['*']
27096595,Ruby-Go,FFI,['.go']
1124202,C-Python,FFI,"['.c', '.py']"
2642653,Ruby*,Implicit dependence,['.rb']
392759,HD*,Hidden dependence,['*']
3322086,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
17205044,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
20619775,HD*,Hidden dependence,['*']
2056549,HD*,Hidden dependence,['*']
15438255,Java-C,FFI,"['.java', '.c']"
1202362,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
736638,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
7433211,HD*,Hidden dependence,['*']
3267913,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
5144181,HD*,Hidden dependence,['*']
5663857,Java-C,FFI,"['.java', '.c']"
17383170,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
6021947,Ruby*,Implicit dependence,['.rb']
20344030,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
29048891,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
8297971,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
8297971,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
232390,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
1621009,HD*,Hidden dependence,['*']
11787148,HD*,Hidden dependence,['*']
1815807,C++-Ruby,FFI,['.mm']
7642569,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
21282280,HD*,Hidden dependence,['*']
17942449,HD*,Hidden dependence,['*']
151541,C-Python,FFI,"['.c', '.py']"
28014525,Java-C,FFI,"['.java', '.c']"
22596493,HD*,Hidden dependence,['*']
589349,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
1483979,Java-C,FFI,"['.java', '.c']"
1942140,Ruby*,Implicit dependence,['.rb']
9664,HD*,Hidden dependence,['*']
12560434,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
12366195,Python*,Implicit dependence,['.py']
3168225,HD*,Hidden dependence,['*']
1368195,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
1094430,HD*,Hidden dependence,['*']
15407808,HD*,Hidden dependence,['*']
24624545,HD*,Hidden dependence,['*']
4291387,Java*,Implicit dependence,['.java']
23058769,Python*,Implicit dependence,['.py']
12853082,HD*,Hidden dependence,['*']
9242293,HD*,Hidden dependence,['*']
107223,HD*,Hidden dependence,['*']
2793788,HD*,Hidden dependence,['*']
6094,HD*,Hidden dependence,['*']
3887375,Java-C,FFI,"['.java', '.c']"
1213474,HD*,Hidden dependence,['*']
9853537,HD*,Hidden dependence,['*']
130092,HD*,Hidden dependence,['*']
26368422,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
1439738,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
29337344,Python*,Implicit dependence,['.py']
2014930,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
17412319,HD*,Hidden dependence,['*']
2207038,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
8241100,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
29791986,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
18511687,Java-C,FFI,"['.java', '.c']"
2575826,HD*,Hidden dependence,['*']
2491877,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
13672724,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
24617126,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
1571229,HD*,Hidden dependence,['*']
4124657,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
12373318,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
15192017,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
22253514,HD*,Hidden dependence,['*']
2539060,C-Python,FFI,"['.c', '.py']"
18877072,HD*,Hidden dependence,['*']
16327099,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
23613922,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
3536659,Java-C,FFI,"['.java', '.c']"
22434128,HD*,Hidden dependence,['*']
10127104,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
16477702,Java*,Implicit dependence,['.java']
